Id,Name,Website,Description,Created at,Updated at,Slug,Searchable by organizations,Is searchable,Region,Lat,Lng,Last verified at,Marked deleted,Is closed
2235,Los Angeles County Department of Human Resources,http://hr.lacounty.gov/,Los Angeles County Department of Human Resources provides workforce and employment development for County residents.,2016-08-10 23:36:02 UTC,2019-06-01 17:00:21 UTC,los-angeles-county-department-of-human-resources,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-06-01 17:00:21 UTC,FALSE,FALSE
4425,Los Angeles County Department of Medical Examiner-Coroner,http://coroner.lacounty.gov,"Los Angeles County Department of Medical Examiner-Coroner inquires into and determine the circumstances, manner and cause of deaths which fall within its jurisdiction.  These deaths include any suspected homicide, suicide, or accidental deaths.  These also include any natural death were there either is no physician to sign a death certificate, or the physician is unwilling or legally prohibited from doing so.",2017-09-20 06:22:15 UTC,2017-11-08 01:05:12 UTC,los-angeles-county-department-of-medical-examiner-coroner-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
2429,Los Angeles County Department of Mental Health,http://dmh.lacounty.gov/wps/portal/dmh,Los Angeles County Department of Mental Health provides mental health resources for county residents.,2016-09-13 17:00:44 UTC,2020-05-30 04:43:29 UTC,los-angeles-county-department-of-mental-health,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-08-26 20:08:47 UTC,FALSE,FALSE
2852,Los Angeles County Department of Parks & Recreation,http://parks.lacounty.gov/wps/portal/dpr,Provides access to services offered by county parks and recreation facilities for county residents.,2016-11-17 22:57:55 UTC,2018-10-16 22:18:41 UTC,los-angeles-county-department-of-parks-recreation,,TRUE,"Los Angeles, CA",34.0522,-118.244,2018-09-21 04:59:27 UTC,FALSE,FALSE
2851,Los Angeles County Department of Public Health,http://www.ph.lacounty.gov/,Los Angeles County Department of Public Health provides public health services for Los Angeles County residents.,2016-11-17 22:42:17 UTC,2020-06-07 11:26:25 UTC,los-angeles-county-department-of-public-health,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-08-01 07:42:12 UTC,FALSE,FALSE
6462,Los Angeles County Department of Public Health,http://www.publichealth.lacounty.gov/chs/phcenters.htm,Los Angeles County Department of Public Health offers public health clinic services and COVID-19 updates.,2020-05-15 22:59:22 UTC,2020-05-19 21:46:46 UTC,los-angeles-county-department-of-public-health-los-angeles-county-ca,,TRUE,"Los Angeles County, CA, USA",34.0522,-118.244,2020-05-19 21:36:43 UTC,FALSE,FALSE
4201,Los Angeles County Department of Public Health- Child Health and Disability Prevention Program,http://www.http://publichealth.lacounty.gov/cms/chdp.htm,Provides medical and dental care checkups for children under 21 with Full Scope Medi-Cal or care for children under 19 with low family income,2017-07-20 23:57:04 UTC,2017-07-20 23:57:07 UTC,los-angeles-county-department-of-public-health-child-health-and-disability-prevention-program-el-monte-ca,,TRUE,"El Monte, CA, USA",34.0686,-118.028,,FALSE,FALSE
2230,Los Angeles County Department of Public Social Services,http://dpss.lacounty.gov/wps/portal/dpss,"Los Angeles County Department of Public Social Services provides access to programs and services for children, families, youth, adult and senior residents throughout the region.",2016-08-10 23:35:39 UTC,2020-05-10 07:06:39 UTC,los-angeles-county-department-of-public-social-services,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-08-26 19:37:41 UTC,FALSE,FALSE
4428,Los Angeles County Department of Public Works,http://dpw.lacounty.gov/,"LA County Public Works is responsible for the design, construction, operation, and maintenance of roads, traffic signals, bridges, airports, sewers, flood control, water supply, water quality, and water conservation facilities. Its diverse operations fall within six core service areas: Transportation, Water Resources, Waste Management, Public Buildings, Development Services, and Emergency Management.",2017-09-20 06:34:07 UTC,2017-11-08 01:05:13 UTC,los-angeles-county-department-of-public-works-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
4429,Los Angeles County Department of Regional Planning,http://planning.lacounty.gov,"The Department of Regional Planning performs all land use planning functions for the unincorporated areas of Los Angeles County. Our services include long range planning, land development counseling, project/case intake and processing, environmental review and zoning enforcement for each of our County unincorporated communities.",2017-09-20 06:35:21 UTC,2017-11-08 01:05:13 UTC,los-angeles-county-department-of-regional-planning-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
4430,Los Angeles County Department of Registrar-Recorder/County Clerk,http://www.lavote.net/,"Records, maintains and issues copies of records of real estate transactions, births, deaths, and marriages in Los Angeles County. Maintains fillings of fictitious business name statements, administers notary public oaths and authenticates notary signatures. Issues marriage licenses and performs marriage ceremonies. Provides information on elections, voter registration, absentee ballots, deputy registrars, precinct officers, polling places, candidate filing and campaign financial statements. The Department also issues and accepts voter registration forms and absentee voter applications as well as providing public officials roster, voter guides and polling place locations.",2017-09-20 06:41:47 UTC,2019-08-11 11:22:35 UTC,los-angeles-county-department-of-registrar-recorder-county-clerk-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
2234,Los Angeles County District Attorney's Office,http://da.co.la.ca.us/,Los Angeles County District Attorney's Office investigates and prosecutes criminal activity.,2016-08-10 23:36:01 UTC,2020-06-23 20:13:35 UTC,los-angeles-county-district-attorney-s-office,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-07-26 04:58:00 UTC,FALSE,FALSE
4422,Los Angeles County Executive Office of Board of Supervisors,http://bos.lacounty.gov,The Board of Supervisors is the governing body of the County of Los Angeles.,2017-09-20 05:56:54 UTC,2017-11-08 01:05:12 UTC,los-angeles-county-executive-office-of-board-of-supervisors-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
4423,Los Angeles County Fire Department,http://fire.lacounty.gov,"Los Angeles County Fire Department protects lives, the environment, and property by providing prompt, skillful, and cost-effective fire protection and life safety services.",2017-09-20 05:58:17 UTC,2017-11-08 01:05:12 UTC,los-angeles-county-fire-department-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
2232,Los Angeles County Housing Resource Center,http://www.housing.lacounty.gov/,Los Angeles County Housing Resource Center helps people list and find affordable special-needs and emergency housing within the County of Los Angeles.,2016-08-10 23:35:57 UTC,2019-12-09 14:50:02 UTC,los-angeles-county-housing-resource-center,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-12-09 14:50:02 UTC,FALSE,FALSE
4424,Los Angeles County Internal Services Department,http://isd.lacounty.gov,"Los Angeles County Internal Services Department provides facilities, IT, purchasing and contracts, administration and finance, and sustainability support for all County agencies.",2017-09-20 06:01:15 UTC,2017-11-08 01:05:12 UTC,los-angeles-county-internal-services-department-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
2236,Los Angeles County Museum of Art (LACMA),http://www.lacma.org/,Los Angeles County Museum of Art (LACMA) provides culture and art experiences including classes and camps for children.,2016-08-10 23:36:06 UTC,2020-03-01 09:37:13 UTC,los-angeles-county-museum-of-art-lacma,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-12-09 15:00:23 UTC,FALSE,FALSE
3635,Los Angeles County Office of Education,http://www.lacoe.edu/,Los Angeles County Office of Education oversees the school system for its residents.,2017-03-30 21:01:30 UTC,2020-05-24 08:18:04 UTC,los-angeles-county-office-of-education-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-04-15 15:36:09 UTC,FALSE,FALSE
4416,Los Angeles County Office of the Assessor,https://assessor.lacounty.gov/,Los Angeles County Office of the Assessor collects property value information to determine and manage property taxes.,2017-09-20 05:32:50 UTC,2017-11-08 01:05:10 UTC,los-angeles-county-office-of-the-assessor-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
4421,Los Angeles County Office of the County Counsel,http://counsel.lacounty.gov,"The Office of County Counsel provides legal representation, advice and counsel to the Board of Supervisors, County departments, special districts, and other public agencies, as mandated and authorized by the County charter and State statutes.",2017-09-20 05:53:46 UTC,2017-11-08 01:05:11 UTC,los-angeles-county-office-of-the-county-counsel-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
4427,Los Angeles County Office of the Public Defender,https://www.pubdef.lacounty.gov/,"The Los Angeles County Public Defender is a law office established and funded by the County of Los Angeles. The office offers legal services to individuals who are accused of public offenses and who cannot afford to retain the services of a private attorney. It also  represents any person under the age of 18 who is facing juvenile delinquency proceedings, or regarding whom the state has instituted wardship proceedings plus individuals who are involuntarily detained in medical facilities, those as to whom conservatorship proceedings have been instituted and patients whose competency to refuse medical treatment is challenged and finally, individuals who are subject to contempt proceedings for violation of court orders.  The office also offers workshops and seminars to assist individuals with legal issues.",2017-09-20 06:28:13 UTC,2020-04-29 10:09:06 UTC,los-angeles-county-office-of-the-public-defender-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-04-29 10:07:39 UTC,FALSE,FALSE
4150,Los Angeles County Probation Department,http://probation.lacounty.gov/wps/portal/probation,Provides Supervision that is imposed by a Judge instead of detention or incarceration to Juvenile and Adult Offenders. Provides services to assist clients to obtain pro-social skills in order to stay in compliance with the terms and conditions set by the courts. Provides safety and security within all detention facilities and camp settings. To restore victims and provide safety to the community. Empower and Advocate for clients on Probation.,2017-07-03 15:43:16 UTC,2019-07-14 08:47:02 UTC,los-angeles-county-probation-department-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-07-14 08:47:02 UTC,FALSE,FALSE
4431,Los Angeles County Superior Court,http://www.lacourt.org/,"The Los Angeles Superior Court is dedicated to serving our community by providing equal access to justice through the fair, timely and efficient resolution of all cases.",2017-09-20 06:44:25 UTC,2020-04-28 11:03:29 UTC,los-angeles-county-superior-court-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-04-29 23:00:53 UTC,FALSE,FALSE
4432,Los Angeles County Treasurer and Tax Collector,http://ttc.lacounty.gov,"Los Angeles County Treasurer and Tax Collector bills, collects, invests, borrows, safeguards and disburses monies and properties in Los Angeles County.",2017-09-20 06:48:26 UTC,2017-11-08 01:05:14 UTC,los-angeles-county-treasurer-and-tax-collector-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
3730,Los Angeles Department of Water and Power,https://www.ladwp.com/,Los Angeles Department of Water and Power (LADWP) provides water and power utility to Los Angeles residents.,2017-04-10 19:17:25 UTC,2020-06-03 17:48:17 UTC,los-angeles-department-of-water-and-power-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-06-01 20:06:10 UTC,FALSE,FALSE
3847,Los Angeles Education Corps,http://www.laedcorps.org/,"The Los Angeles Education Corps (LAEC) is a 501(c)3 nonprofit organization established in 2008. It is the charter management organization overseeing College Bridge Academy (CBA) charter school and The Education Corps (TEC)/Saito High School.  LAEC educates and supports young people, ages 14-25, who are looking for a second chance to earn their high school diploma. All LAEC campuses are accredited by the Western Association of Schools and Colleges (WASC).",2017-05-03 21:28:16 UTC,2020-04-16 04:15:28 UTC,los-angeles-education-corps-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-04-16 04:14:53 UTC,FALSE,FALSE
5445,Los Angeles Family Source Center,https://hcidla.lacity.org/family-source-centers,"Los Angeles Family Source Centers offer multi-benefit screening, pre-employment and employment supports, youth education and cultural after-school activities including tutoring and college access activities.",2018-10-15 06:43:47 UTC,2019-07-29 23:12:41 UTC,west-los-angeles-family-source-center-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-07-29 23:04:43 UTC,FALSE,FALSE
3416,Los Angeles Food Not Bombs,http://www.facebook.com/pages/Los-Angeles-Food-Not-Bombs/166038953457132,Los Angeles Food Not Bombs provides hot meals throughout the Los Angeles area.,2017-01-27 22:10:20 UTC,2019-06-01 20:18:55 UTC,los-angeles-food-not-bombs-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-06-01 20:18:55 UTC,FALSE,FALSE
4986,Los Angeles Food Policy Council,http://goodfoodla.org/,"The Los Angeles Food Policy Council is a collective impact initiative working to build a Good Food system for all Los Angeles residents — where food is healthy, affordable, fair and sustainable.",2018-03-05 20:49:52 UTC,2018-03-08 00:16:09 UTC,los-angeles-food-policy-council-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2018-03-08 00:16:09 UTC,FALSE,FALSE
5429,Los Angeles Harbor College - Community Services and Continuing Education,https://effectiveness.lahc.edu/academic_affairs/ace/SitePages/Home.aspx,"Los Angeles Harbor College provides access to associate and transfer degrees, certificates, economic and workforce development, and adult and noncredit instruction.    ",2018-10-10 20:17:20 UTC,2020-06-11 19:32:21 UTC,los-angeles-harbor-college-community-services-and-continuing-education-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-06-11 19:32:21 UTC,FALSE,FALSE
2299,Los Angeles Homeless Services Authority,https://www.lahsa.org/,Los Angeles Homeless Services Authority manages services for LA residents who are homeless.,2016-08-17 21:29:15 UTC,2020-06-10 17:08:56 UTC,los-angeles-homeless-services-authority,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-05-20 08:14:44 UTC,FALSE,FALSE
3697,Los Angeles House of Ruth,http://www.losangeleshouseofruth.com/,Los Angeles House of Ruth provides temporary & transitional housing for homeless & battered women & their children.,2017-04-09 23:55:22 UTC,2019-12-09 15:12:53 UTC,los-angeles-house-of-ruth-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-12-09 15:12:14 UTC,FALSE,FALSE
6404,Los Angeles Housing & Community Investment Department,https://hcidla2.lacity.org/,"Los Angeles Housing & Community Investment Department (HCIDLA) provides decent, safe, and affordable housing.",2020-05-12 20:52:37 UTC,2020-06-10 17:08:41 UTC,los-angeles-housing-community-investment-department-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-05-20 11:22:50 UTC,FALSE,FALSE
2700,Los Angeles Housing Community Investment Department,http://hcidla.lacity.org/,Los Angeles Housing Community Investment Department provides an online service to find affordable housing in Los Angeles.,2016-11-02 20:47:38 UTC,2020-06-08 09:28:43 UTC,los-angeles-housing-community-investment-department,,TRUE,"Los Angeles, Ca",34.0522,-118.244,2018-12-12 05:35:24 UTC,FALSE,FALSE
3406,Los Angeles Housing Community Investment Department Family Source Centers,http://hcidla.lacity.org/family-source-centers,"The Los Angeles Housing Community Investment Department Family Source Centers provide social, educational, work and family support services to individuals and families.",2017-01-27 22:08:55 UTC,2019-06-03 00:36:25 UTC,los-angeles-housing-community-investment-department-family-source-centers-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
6537,Los Angeles Housing Partnership,https://lahousingpartnership.com/,Operates a food pantry the 2nd Friday of every month 3:30 - 5:00 pm.,2020-05-21 22:40:29 UTC,2020-05-24 08:13:12 UTC,los-angeles-housing-partnership-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-05-24 08:12:25 UTC,FALSE,FALSE
3588,Los Angeles Intergroup of Overeaters Anonymous,http://www.oalaig.org/,"Los Angeles Intergroup Overeaters Anonymous is a fellowship of men and women from all walks of life who meet in order to help solve a common problem – compulsive overeating, which includes obesity, anorexia and bulimia. ",2017-03-07 01:35:27 UTC,2020-03-05 20:11:56 UTC,los-angeles-intergroup-of-overeaters-anonymous-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2017-09-01 00:00:00 UTC,FALSE,FALSE
6224,Los Angeles Job Corps Center,https://losangeles.jobcorps.gov/,Job Corps is a tuition-free training and education program that connects eligible young men and women with the skills and educational opportunities they need to establish real careers.,2019-09-09 21:54:11 UTC,2019-09-12 01:25:47 UTC,los-angeles-job-corps-center-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-09-12 01:25:47 UTC,FALSE,FALSE
6524,Los Angeles Law Library,http://www.lalawlibrary.org/,The LA Law Library serves the community through classes on litigation and accessibility to legal information to the public.,2020-05-21 05:37:28 UTC,2020-05-24 06:11:44 UTC,los-angeles-law-library-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-05-24 06:10:50 UTC,FALSE,FALSE
2316,Los Angeles LGBT Center,http://www.lalgbtcenter.org,"The Los Angeles LGBT Center is the world's largest provider of programs and services for lesbian, gay, bisexual and transgender people including health, housing, legal, and employment services.",2016-08-23 02:08:19 UTC,2020-06-10 17:09:27 UTC,los-angeles-lgbt-center,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-06-04 07:55:12 UTC,FALSE,FALSE
2425,Los Angeles Mission,https://www.losangelesmission.org,"The Los Angeles Mission is a Christian organization that provides support services to men, women, and children in need. They provide both residential and emergency services to the community, including meals, showers, clothing, academic courses, employment workshops, job search assistance, and referral services. ",2016-09-13 16:28:38 UTC,2019-12-09 15:30:30 UTC,los-angeles-mission,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-12-09 15:24:30 UTC,FALSE,FALSE
5899,Los Angeles Mission College,http://www.lamission.edu/community/aboutmission.aspx,"Los Angeles Mission College is a public community college in the Sylmar district of Los Angeles, California. It is part of the Los Angeles Community College District and it is accredited by the Western Association of Schools and Colleges",2019-05-06 23:00:54 UTC,2019-05-06 23:15:16 UTC,los-angeles-mission-college-sylmar-ca,,TRUE,"Sylmar, CA ",34.3058,-118.457,2019-05-06 23:15:16 UTC,FALSE,FALSE
4604,Los Angeles Philharmonic,https://www.laphil.com/,THE LA Philharmonic hosts many music and performing arts events for the general public.,2017-11-17 02:35:52 UTC,2019-09-09 01:48:41 UTC,los-angeles-philharmonic-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-01-07 13:44:23 UTC,FALSE,FALSE
4155,Los Angeles Promise Zone,http://www.lapromisezone.org,"The LA Promise Zone provides resources and leadership to public, non-profit, and community-based organizations that create jobs and improve public education, public safety, and housing opportunities for residents in Central Los Angeles.",2017-07-05 17:33:47 UTC,2018-04-19 22:14:16 UTC,los-angeles-promise-zone-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,,FALSE,FALSE
2091,Los Angeles Regional Food Bank,https://www.lafoodbank.org,The Los Angeles Regional Food Bank works with 650 agencies to distribute resources to alleviate hunger in the Los Angeles area.,2016-07-12 19:01:04 UTC,2019-12-09 15:38:07 UTC,los-angeles-regional-food-bank,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-12-09 15:34:38 UTC,FALSE,FALSE
5968,Los Angeles Regional Reentry Partnership,https://www.lareentry.org/,"Los Angeles Regional Reentry Partnership (LARRP) is a network of public, community and faith-based agencies and advocates that provides information about reentry services in LA County.  ",2019-05-22 19:40:31 UTC,2020-05-23 07:31:59 UTC,los-angeles-regional-reentry-partnership-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-05-23 07:31:59 UTC,FALSE,FALSE
5825,Los Angeles S.A.F.E. Collection Center Hazardous Waste Disposal Centers,https://tinyurl.com/ybqnd3c8,The Los Angeles Sanitation Department offers locations where residents can safely dispose of any hazardous materials that they cannot legally throw away in their regular trash.,2019-04-24 21:20:41 UTC,2020-06-25 07:25:16 UTC,los-angeles-s-a-f-e-collection-center-hazardous-waste-disposal-centers-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-04-26 12:39:52 UTC,FALSE,FALSE
4034,Los Angeles Sheriff Department,https://www.lasd.org/,It provides a range of resources to address community safety and quality of life concerns.,2017-05-31 18:01:07 UTC,2020-04-17 14:36:31 UTC,los-angeles-sheriff-department-san-francisco-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-04-17 14:36:31 UTC,FALSE,FALSE
2300,Los Angeles Southwest College,http://www.lasc.edu/,"Los Angeles Southwest College provides adult education including GED preparation, ESL and computer classes.",2016-08-22 21:13:21 UTC,2019-12-10 05:32:58 UTC,los-angeles-southwest-college,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-12-10 05:32:58 UTC,FALSE,FALSE
2166,Los Angeles Speech & Language Therapy Center,http://www.speakla.com,The Wiley Center for Speech and Language Development provides intense speech and language services to children.,2016-07-25 20:45:37 UTC,2019-05-31 00:09:31 UTC,los-angeles-speech-language-therapy-center,,TRUE,"Culver City, CA",34.0211,-118.396,2019-05-31 00:09:31 UTC,FALSE,FALSE
3845,Los Angeles Technology Center,http://www.lausd.k12.ca.us/LA_Tech_Ctr/LATC/,"All educational and vocational opportunities are offered without regard to race, color, national origin, sex, or disability. A lack of English language skills will not be a barrier to admission and participation in educational and vocational programs. Los Angeles Technology Center is operated by the Division of Adult and Career Education, Los Angeles Unified School District. Discover the many free or low cost educational and career opportunities that are available. We look forward to helping you achieve your personal and professional goals.",2017-05-03 21:14:15 UTC,2017-05-03 21:14:19 UTC,los-angeles-technology-center-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,,FALSE,FALSE
2301,Los Angeles Trade Tech College,http://www.lattc.edu/,Los Angeles Trade Tech College provides courses for career or skills improvement.,2016-08-22 21:13:27 UTC,2019-12-26 04:15:43 UTC,los-angeles-trade-tech-college,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-12-10 05:35:55 UTC,FALSE,FALSE
5151,Los Angeles Unified School District,https://achieve.lausd.net/domain/4,The AEBG block consortia seeks to expand and improve adult education to more members of the public.,2018-06-19 21:20:33 UTC,2020-05-24 20:46:37 UTC,los-angeles-unified-school-district-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-05-11 09:55:39 UTC,FALSE,FALSE
3983,Los Angeles Urban League,http://laul.org/,Los Angeles Urban League provides free employment and vocational training services for the underserved communities in Los Angeles.,2017-05-24 16:58:08 UTC,2020-05-12 09:48:20 UTC,los-angeles-urban-league-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-05-12 09:48:20 UTC,FALSE,FALSE
4913,Los Angeles Valley College,https://www.lavc.edu/,"Los Angeles Valley College is a two-year college in Valley Glen, CA.",2018-02-05 18:36:54 UTC,2018-02-09 02:08:10 UTC,los-angeles-valley-college-valley-glen-los-angeles-ca,,TRUE,"Valley Glen, Los Angeles, CA, USA",34.1867,-118.414,2018-02-09 02:08:10 UTC,FALSE,FALSE
5323,Los Angeles Valley College Family Resource Center,http://www.lavcfamilyresourcecenter.com,"Los Angeles Valley College (LAVC) Family Resource Center (FRC) provides support services for parents and children on community college campuses in California. Services include a student parent program, lactation room, parenting workshops, infant and toddler playgroups, internships, a children’s clothing exchange program, baby supplies, and family events.",2018-08-06 16:51:17 UTC,2019-07-23 00:22:05 UTC,los-angeles-valley-college-family-resource-center-valley-glen-los-angeles-ca,,TRUE,"Valley Glen, Los Angeles, CA, USA",37.7577,-122.508,2019-07-23 00:13:01 UTC,FALSE,FALSE
2149,Los Angeles Youth Network,https://www.youthemergingstronger.org/,Los Angeles Youth Network provides comprehensive services for homeless youth ages 12 - 17 including 24-hour crisis services and emergency shelter.,2016-07-25 20:44:11 UTC,2020-06-09 06:42:12 UTC,los-angeles-youth-network,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-06-09 06:42:12 UTC,FALSE,FALSE
712,Lotus Bloom,http://www.lotusbloomfamily.org/,"Lotus Bloom provides playgroups, after-school programs, and classes for children in Oakland, CA.",2014-05-03 02:00:59 UTC,2019-12-12 11:07:53 UTC,lotus-bloom,,TRUE,"Oakland, CA",37.8044,-122.271,2019-12-09 21:13:32 UTC,FALSE,FALSE
713,Love Never Fails,http://www.loveneverfailsus.com/,"Love Never Fails provides education and protection, including a safe house, for those involved or at risk of becoming involved in human trafficking.  ",2014-05-03 02:01:00 UTC,2020-05-31 02:56:36 UTC,love-never-fails,,TRUE,"Hayward, CA, USA",37.7022,-121.936,2020-05-31 02:56:00 UTC,FALSE,FALSE
1660,Love-A-Child Missions,http://www.loveachildmissions.org/,"Love A Child Missions serves homeless women and children of Contra Costa County by providing emergency shelter, food, clothing and offering hope through substance recovery programs, job training, educational support, and many other programs.     ",2016-01-23 04:00:22 UTC,2020-06-20 17:06:17 UTC,love-a-child-missions,,TRUE,"Bay Point, CA",38.0291,-121.962,2020-03-01 23:24:23 UTC,FALSE,FALSE
4699,Low Income Housing Institute,http://lihi.org/,"The Low Income Housing Institute (LIHI) provides housing and hygiene services for low-income individuals, including those experiencing homelessness, in Washington state. LIHI provides a variety of supportive services to help residents maintain their housing and develop self-sufficiency, including case management, life skills training, technology access and training, financial literacy training and savings programs, and activities for children in LIHI housing.",2017-11-25 23:32:52 UTC,2020-05-06 12:57:12 UTC,low-income-housing-institute-seattle-wa,,TRUE,"Seattle, WA",47.6062,-122.332,2020-05-05 10:42:47 UTC,FALSE,FALSE
6695,Lower East Side Preparatoy High School,https://lespnyc.com/,"Lower East Side Prep offers a supportive staff to students, with a plethora of programs, clubs and internships for students to participate in. There are various elective options, and the school serves an overwhelmingly Asian student population. Graduation rate is at 55%. ",2020-05-28 18:50:06 UTC,2020-06-08 01:25:43 UTC,lower-east-side-preparatoy-high-school-manhattan-ny,,TRUE,"Manhattan, NY",40.7831,-73.9713,2020-06-08 01:25:43 UTC,FALSE,FALSE
6513,Loyola Center for Conflict Resolution,https://www.lls.edu/academics/centers/loyolacenterforconflictresolution/,"Loyola Center for Conflict Resolution (LCCR) provides mediation, conciliation and facilitation services, and conflict resolution training to communities throughout Los Angeles County (particularly those adjacent to the Law School).",2020-05-21 01:27:35 UTC,2020-05-23 23:43:22 UTC,loyola-center-for-conflict-resolution-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-05-23 23:29:27 UTC,FALSE,FALSE
6325,Lucie's Place,https://www.luciesplace.org/,"Lucie’s Place provides LGBTQ young adults experiencing homelessness in Central Arkansas with safe living environments, job training and counseling services in order to ensure lifelong stability and success, and works to promote equality and acceptance for LGBTQ young adults.",2020-02-27 20:03:25 UTC,2020-02-27 20:51:13 UTC,lucie-s-place-little-rock-ar,,TRUE,"Little Rock, AR",34.7465,-92.2896,2020-02-27 20:49:58 UTC,FALSE,FALSE
2079,Lucile Packard Children's Hospital Stanford,http://www.stanfordchildrens.org,Lucile Packard Children’s Hospital Stanford offers general pediatric practices and partnerships with community hospitals across the entire San Francisco Bay Area.,2016-07-07 01:20:11 UTC,2020-06-22 08:40:28 UTC,lucile-packard-children-s-hospital-stanford,,TRUE,"Palo Alto, CA",37.4419,-122.143,2020-06-04 06:27:25 UTC,FALSE,FALSE
6767,Lumos Transforms,https://lumostransforms.com/,"Wellness program in Los Angeles, California.",2020-06-04 00:05:09 UTC,2020-06-11 22:12:34 UTC,lumos-transforms-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-06-05 05:45:49 UTC,TRUE,FALSE
6094,Lupus Foundation of America,http://www.lupus.org,Lupus Foundation of America provides answers and support about Lupus.,2019-07-11 17:23:21 UTC,2019-07-13 06:18:25 UTC,lupus-foundation-of-america-burbank-ca,,TRUE,"Burbank, CA, USA",34.1808,-118.309,2019-07-13 06:18:25 UTC,FALSE,FALSE
